Any,Categoria_Nivell,Dia,DiaDeLaSetmana,Hora,Id,Latitud,Lloc_interes,Id_Instal,Longitud,Max_Nivell_LAeq_1h,Mes,Min_Nivell_LAeq_1h,Nivell_LAeq_1h
2023,1,7,dijous,1899-12-30 04:00:00,23536,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,46
2023,1,7,dijous,1899-12-30 04:00:00,31738,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,62.4
2023,1,7,dijous,1899-12-30 04:00:00,31740,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,56.6
2023,1,7,dijous,1899-12-30 04:00:00,31741,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,48.4
2023,1,7,dilluns,1899-12-30 03:00:00,20604,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,48.5
2023,1,7,dilluns,1899-12-30 03:00:00,20605,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,62.4
2023,1,7,dilluns,1899-12-30 04:00:00,20608,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,62
2023,1,7,dilluns,1899-12-30 04:00:00,20609,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,45.9
2023,1,7,dilluns,1899-12-30 04:00:00,20610,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,50
2023,1,7,dimarts,1899-12-30 01:00:00,3549,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,62.2
2023,1,7,dimarts,1899-12-30 01:00:00,3552,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,48.7
2023,1,7,dimarts,1899-12-30 02:00:00,6237,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,3,43.7,46.8
2023,1,7,dimarts,1899-12-30 02:00:00,29362,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,11,60.1,62.6
2023,1,7,dimarts,1899-12-30 03:00:00,3557,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,56.6
2023,1,7,dimarts,1899-12-30 03:00:00,3559,"41,404484",Sagrada Familia,6756,"2,174691",91.4,2,46.5,48.7
2023,1,7,dimarts,1899-12-30 03:00:00,6243,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,48.3
2023,1,7,dimarts,1899-12-30 03:00:00,29363,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,49.2
2023,1,7,dimarts,1899-12-30 03:00:00,29364,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,56.8
2023,1,7,dimarts,1899-12-30 03:00:00,29366,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,47.2
2023,1,7,dimarts,1899-12-30 04:00:00,3561,"41,404484",Sagrada Familia,6756,"2,174691",91.4,2,46.5,50.3
2023,1,7,dimarts,1899-12-30 04:00:00,6248,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,56.6
2023,1,7,dimarts,1899-12-30 04:00:00,29367,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,47
2023,1,7,dimarts,1899-12-30 04:00:00,29370,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,54.9
2023,1,7,dimarts,1899-12-30 05:00:00,3565,"41,404484",Sagrada Familia,6756,"2,174691",91.4,2,46.5,50.7
2023,1,7,dimarts,1899-12-30 05:00:00,29373,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,50.4
2023,1,7,dimecres,1899-12-30 02:00:00,14778,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,62.2
2023,1,7,dimecres,1899-12-30 03:00:00,14782,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,62.4
2023,1,7,dimecres,1899-12-30 03:00:00,14783,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,48.5
2023,1,7,dimecres,1899-12-30 03:00:00,14784,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,48.3
2023,1,7,dimecres,1899-12-30 04:00:00,14787,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,46.4
2023,1,7,dissabte,1899-12-30 04:00:00,593,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,48.5
2023,1,7,dissabte,1899-12-30 04:00:00,595,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,62.8
2023,1,7,dissabte,1899-12-30 04:00:00,26392,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,48
2023,1,7,dissabte,1899-12-30 05:00:00,599,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,47.7
2023,1,7,dissabte,1899-12-30 05:00:00,26396,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,48.1
2023,1,7,divendres,1899-12-30 04:00:00,9007,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,48.9
2023,1,7,divendres,1899-12-30 04:00:00,17668,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,49.6
2023,1,7,divendres,1899-12-30 05:00:00,9011,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,48.3
2023,1,8,dijous,1899-12-30 04:00:00,14882,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,62.3
2023,1,8,dijous,1899-12-30 04:00:00,14883,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,48.2
2023,1,8,dijous,1899-12-30 04:00:00,14884,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,48.7
2023,1,8,dilluns,1899-12-30 03:00:00,11905,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,5,43.7,46.5
2023,1,8,dilluns,1899-12-30 04:00:00,11906,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,5,60.1,61.6
2023,1,8,dilluns,1899-12-30 04:00:00,11909,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,5,43.7,45.9
2023,1,8,dimarts,1899-12-30 05:00:00,20708,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,48.8
2023,1,8,dimecres,1899-12-30 02:00:00,3651,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,62.7
2023,1,8,dimecres,1899-12-30 02:00:00,6335,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,61.6
2023,1,8,dimecres,1899-12-30 02:00:00,29455,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,11,60.1,61.7
2023,1,8,dimecres,1899-12-30 03:00:00,3656,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,55.2
2023,1,8,dimecres,1899-12-30 03:00:00,29460,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,50.1
2023,1,8,dimecres,1899-12-30 03:00:00,29461,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,11,60.1,62.8
2023,1,8,dimecres,1899-12-30 04:00:00,3657,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,55.3
2023,1,8,dimecres,1899-12-30 04:00:00,3659,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,62.2
2023,1,8,dimecres,1899-12-30 04:00:00,6341,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,61.2
2023,1,8,dimecres,1899-12-30 04:00:00,6344,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,56.5
2023,1,8,dimecres,1899-12-30 04:00:00,29465,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,11,60.1,61.6
2023,1,8,dimecres,1899-12-30 04:00:00,29466,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,47.3
2023,1,8,dimecres,1899-12-30 05:00:00,29469,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,50.8
2023,1,8,dissabte,1899-12-30 03:00:00,9098,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,48.9
2023,1,8,diumenge,1899-12-30 04:00:00,689,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,61.9
2023,1,8,diumenge,1899-12-30 05:00:00,696,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,50.6
2023,1,8,divendres,1899-12-30 04:00:00,23635,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,48.1
2023,1,8,divendres,1899-12-30 04:00:00,31837,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,47.1
2023,1,8,divendres,1899-12-30 05:00:00,31838,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,48.2
2023,1,9,dijous,1899-12-30 02:00:00,6430,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,62.8
2023,1,9,dijous,1899-12-30 03:00:00,3749,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,48.2
2023,1,9,dijous,1899-12-30 03:00:00,3750,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,56.2
2023,1,9,dijous,1899-12-30 03:00:00,6433,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,48.7
2023,1,9,dijous,1899-12-30 03:00:00,29556,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,56.4
2023,1,9,dijous,1899-12-30 03:00:00,29558,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,48
2023,1,9,dijous,1899-12-30 04:00:00,3754,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,61.3
2023,1,9,dijous,1899-12-30 04:00:00,3756,"41,404484",Sagrada Familia,6756,"2,174691",91.4,2,46.5,49.6
2023,1,9,dijous,1899-12-30 04:00:00,6438,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,60.2
2023,1,9,dijous,1899-12-30 04:00:00,6439,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,49.3
2023,1,9,dijous,1899-12-30 04:00:00,6440,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,55.5
2023,1,9,dijous,1899-12-30 04:00:00,29559,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,54.3
2023,1,9,dijous,1899-12-30 04:00:00,29560,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,11,60.1,61.7
2023,1,9,dijous,1899-12-30 04:00:00,29561,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,46.1
2023,1,9,dijous,1899-12-30 05:00:00,6443,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,56.4
2023,1,9,dilluns,1899-12-30 02:00:00,777,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,48.1
2023,1,9,dilluns,1899-12-30 03:00:00,782,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,48.1
2023,1,9,dilluns,1899-12-30 03:00:00,783,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,47.7
2023,1,9,dilluns,1899-12-30 03:00:00,26581,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,62.7
2023,1,9,dilluns,1899-12-30 03:00:00,26583,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,46.4
2023,1,9,dilluns,1899-12-30 04:00:00,785,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,62.1
2023,1,9,dilluns,1899-12-30 04:00:00,786,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,45.6
2023,1,9,dilluns,1899-12-30 04:00:00,788,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,56.8
2023,1,9,dilluns,1899-12-30 04:00:00,26586,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,45.9
2023,1,9,dilluns,1899-12-30 05:00:00,790,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,48
2023,1,9,dilluns,1899-12-30 05:00:00,26590,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,56.5
2023,1,9,dilluns,1899-12-30 05:00:00,26591,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,47.5
2023,1,9,dilluns,1899-12-30 07:00:00,798,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,56.7
2023,1,9,dimarts,1899-12-30 03:00:00,12001,"41,406",Plaça de Joanic,7306,"2,162636",90.8,5,53.1,56
2023,1,9,dimarts,1899-12-30 04:00:00,12004,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,5,43.7,48.9
2023,1,9,dimarts,1899-12-30 04:00:00,12005,"41,404484",Sagrada Familia,6756,"2,174691",91.4,5,46.5,50.7
2023,1,9,dimarts,1899-12-30 05:00:00,12008,"41,406",Plaça de Joanic,7306,"2,162636",90.8,5,53.1,55.5
2023,1,9,dimecres,1899-12-30 03:00:00,20795,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,47.9
2023,1,9,dimecres,1899-12-30 04:00:00,20796,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,62.2
2023,1,9,dimecres,1899-12-30 04:00:00,20797,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,46.6
2023,1,9,dimecres,1899-12-30 04:00:00,20798,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,50.4
2023,1,9,dissabte,1899-12-30 04:00:00,31931,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,48.8
2023,1,9,dissabte,1899-12-30 04:00:00,31932,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,49.4
2023,1,9,dissabte,1899-12-30 04:00:00,31933,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,62.7
2023,1,9,dissabte,1899-12-30 05:00:00,31935,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,49.2
2023,1,9,dissabte,1899-12-30 05:00:00,31936,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,48.4
2023,1,9,diumenge,1899-12-30 04:00:00,9199,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,60.5
2023,1,9,diumenge,1899-12-30 06:00:00,9206,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,62.6
2023,1,9,divendres,1899-12-30 03:00:00,14975,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,47.7
2023,1,10,dijous,1899-12-30 04:00:00,20869,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,48.3
2023,1,10,dilluns,1899-12-30 03:00:00,9289,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,62.1
2023,1,10,dilluns,1899-12-30 03:00:00,9290,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,46.6
2023,1,10,dilluns,1899-12-30 03:00:00,17951,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,62.4
2023,1,10,dilluns,1899-12-30 04:00:00,9295,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,60.6
2023,1,10,dimarts,1899-12-30 03:00:00,877,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,61.6
2023,1,10,dimarts,1899-12-30 03:00:00,878,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,56.8
2023,1,10,dimarts,1899-12-30 03:00:00,879,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,48.3
2023,1,10,dimarts,1899-12-30 03:00:00,26677,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,48.1
2023,1,10,dimarts,1899-12-30 04:00:00,881,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,48.2
2023,1,10,dimarts,1899-12-30 04:00:00,883,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,47.2
2023,1,10,dimarts,1899-12-30 04:00:00,884,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,56.1
2023,1,10,dimarts,1899-12-30 04:00:00,26683,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,54.7
2023,1,10,dimarts,1899-12-30 05:00:00,885,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,48.9
2023,1,10,dimecres,1899-12-30 02:00:00,12091,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,5,60.1,62.1
2023,1,10,dimecres,1899-12-30 03:00:00,12094,"41,406",Plaça de Joanic,7306,"2,162636",90.8,5,53.1,55.5
2023,1,10,dimecres,1899-12-30 03:00:00,12096,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,5,60.1,61.7
2023,1,10,dimecres,1899-12-30 04:00:00,12099,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,5,43.7,47.2
2023,1,10,dimecres,1899-12-30 04:00:00,12100,"41,406",Plaça de Joanic,7306,"2,162636",90.8,5,53.1,56.5
2023,1,10,diumenge,1899-12-30 04:00:00,32026,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,56.4
2023,1,10,diumenge,1899-12-30 05:00:00,32031,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,49.6
2023,1,10,diumenge,1899-12-30 05:00:00,32032,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,62.6
2023,1,10,divendres,1899-12-30 02:00:00,3842,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,48.3
2023,1,10,divendres,1899-12-30 03:00:00,6532,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,50.6
2023,1,10,divendres,1899-12-30 04:00:00,3850,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,48
2023,1,10,divendres,1899-12-30 04:00:00,3851,"41,404484",Sagrada Familia,6756,"2,174691",91.4,2,46.5,50.5
2023,1,10,divendres,1899-12-30 04:00:00,6533,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,49.9
2023,1,10,divendres,1899-12-30 04:00:00,6534,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,62.3
2023,1,10,divendres,1899-12-30 04:00:00,29655,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,49.2
2023,1,10,divendres,1899-12-30 05:00:00,29661,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,50.2
2023,1,11,dijous,1899-12-30 03:00:00,12191,"41,406",Plaça de Joanic,7306,"2,162636",90.8,5,53.1,55.3
2023,1,11,dijous,1899-12-30 04:00:00,12197,"41,406",Plaça de Joanic,7306,"2,162636",90.8,5,53.1,56.7
2023,1,11,dilluns,1899-12-30 02:00:00,32115,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,48.1
2023,1,11,dilluns,1899-12-30 03:00:00,32118,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,48.2
2023,1,11,dilluns,1899-12-30 03:00:00,32119,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,48.2
2023,1,11,dilluns,1899-12-30 04:00:00,32124,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,45.5
2023,1,11,dilluns,1899-12-30 04:00:00,32125,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,48.2
2023,1,11,dilluns,1899-12-30 05:00:00,32129,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,48.9
2023,1,11,dimarts,1899-12-30 02:00:00,9381,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,62.5
2023,1,11,dimarts,1899-12-30 02:00:00,9384,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,46.6
2023,1,11,dimarts,1899-12-30 03:00:00,9386,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,61
2023,1,11,dimarts,1899-12-30 03:00:00,9387,"41,406",Plaça de Joanic,7306,"2,162636",90.8,4,53.1,54.6
2023,1,11,dimarts,1899-12-30 03:00:00,9388,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,47.8
2023,1,11,dimarts,1899-12-30 04:00:00,9389,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,45.4
2023,1,11,dimarts,1899-12-30 04:00:00,9391,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,50.9
2023,1,11,dimarts,1899-12-30 04:00:00,18052,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,50.4
2023,1,11,dimecres,1899-12-30 03:00:00,975,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,61.7
2023,1,11,dimecres,1899-12-30 03:00:00,26775,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,48.5
2023,1,11,dimecres,1899-12-30 04:00:00,977,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,46.3
2023,1,11,dimecres,1899-12-30 04:00:00,978,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,62.8
2023,1,11,dimecres,1899-12-30 04:00:00,979,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,54.3
2023,1,11,dimecres,1899-12-30 04:00:00,26776,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,44.6
2023,1,11,dimecres,1899-12-30 04:00:00,26777,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,62.6
2023,1,11,dimecres,1899-12-30 05:00:00,982,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,55.5
2023,1,11,dimecres,1899-12-30 05:00:00,983,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,50.2
2023,1,11,dissabte,1899-12-30 04:00:00,29752,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,48.6
2023,1,11,dissabte,1899-12-30 05:00:00,3950,"41,404484",Sagrada Familia,6756,"2,174691",91.4,2,46.5,50.1
2023,1,11,dissabte,1899-12-30 05:00:00,3952,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,48.4
2023,1,11,dissabte,1899-12-30 05:00:00,29757,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,47.8
2023,1,11,divendres,1899-12-30 04:00:00,20947,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,48.5
2023,1,12,dijous,1899-12-30 02:00:00,1067,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,62.4
2023,1,12,dijous,1899-12-30 03:00:00,1070,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,62.5
2023,1,12,dijous,1899-12-30 03:00:00,1071,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,48.4
2023,1,12,dijous,1899-12-30 04:00:00,1073,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,47
2023,1,12,dijous,1899-12-30 04:00:00,1075,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,62.7
2023,1,12,dijous,1899-12-30 04:00:00,1076,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,47.6
2023,1,12,dijous,1899-12-30 04:00:00,26875,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,47.9
2023,1,12,dijous,1899-12-30 05:00:00,1077,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,47.8
2023,1,12,dilluns,1899-12-30 03:00:00,15262,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,47.5
2023,1,12,dilluns,1899-12-30 03:00:00,15264,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,49.9
2023,1,12,dilluns,1899-12-30 04:00:00,15267,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,62.6
2023,1,12,dilluns,1899-12-30 04:00:00,15268,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,44.6
2023,1,12,dilluns,1899-12-30 04:00:00,15269,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,47.5
2023,1,12,dimarts,1899-12-30 01:00:00,32208,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,62.8
2023,1,12,dimarts,1899-12-30 03:00:00,24012,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,9,60.1,62.2
2023,1,12,dimarts,1899-12-30 03:00:00,24015,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,46.1
2023,1,12,dimarts,1899-12-30 03:00:00,32215,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,46.8
2023,1,12,dimarts,1899-12-30 03:00:00,32216,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,56.7
2023,1,12,dimarts,1899-12-30 04:00:00,24017,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,46.5
2023,1,12,dimarts,1899-12-30 04:00:00,24018,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,9,60.1,61.6
2023,1,12,dimarts,1899-12-30 04:00:00,24019,"41,404484",Sagrada Familia,6756,"2,174691",91.4,9,46.5,49.3
2023,1,12,dimarts,1899-12-30 04:00:00,32220,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,47.1
2023,1,12,dimarts,1899-12-30 05:00:00,24021,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,47.8
2023,1,12,dimarts,1899-12-30 05:00:00,24023,"41,404484",Sagrada Familia,6756,"2,174691",91.4,9,46.5,50.3
2023,1,12,dimarts,1899-12-30 05:00:00,32222,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,50.5
2023,1,12,dimecres,1899-12-30 01:00:00,9474,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,48.9
2023,1,12,dimecres,1899-12-30 02:00:00,9480,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,61.7
2023,1,12,dimecres,1899-12-30 03:00:00,9481,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,45.8
2023,1,12,dimecres,1899-12-30 03:00:00,18143,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,62.8
2023,1,12,dimecres,1899-12-30 04:00:00,9485,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,48.1
2023,1,12,dimecres,1899-12-30 04:00:00,9486,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,50.9
2023,1,12,dimecres,1899-12-30 04:00:00,9487,"41,406",Plaça de Joanic,7306,"2,162636",90.8,4,53.1,56
2023,1,12,dimecres,1899-12-30 04:00:00,9488,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,61.5
2023,1,12,dimecres,1899-12-30 04:00:00,18146,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,62.2
2023,1,12,dimecres,1899-12-30 05:00:00,9490,"41,406",Plaça de Joanic,7306,"2,162636",90.8,4,53.1,56.5
2023,1,12,dissabte,1899-12-30 03:00:00,21037,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,48.9
2023,1,12,dissabte,1899-12-30 04:00:00,21040,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,48.2
2023,1,12,dissabte,1899-12-30 05:00:00,21044,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,48
